Summer 2021,ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5:00,0.01,,,,4.65E-03,2.92E-02,1.15E-02,2.42E-02,3.92E-03,2.21E-02,1.40E-02,9.80E-02,9.06E-02,8.88E-03,5.28E-03,3.18E-02,-0.31073,5.45E-02,1.01E-02,4.84E-03,4.37E-02,4.72E-02,-1.08E-02,1.91E-02,-3.69E-04,-8.90E-03,5.28E-03,0.263299,6.59E-02,-1.62E-03,-7.07E-03,-2.77E-04,3.34E-02,1.98E-02,-1.53E-03,-6.83E-03,-4.07E-02,-3.54E-03,-8.52E-03,-1.22E-02,2.45E-03,1.77E-02,3.44E-02,2.13E-03,-3.81E-03,,,,,,,,,,,,,,,,,,,,,,
5:30,0.03,,,,1.37E-02,0.10283,-0.160081,1.56E-02,3.74E-02,5.02E-03,2.69E-02,1.93E-02,9.52E-02,6.10E-02,4.15E-03,9.21E-03,2.59E-02,0.479663,4.82E-02,1.12E-02,-3.54E-02,5.08E-02,5.68E-02,-4.76E-02,3.70E-02,1.73E-03,4.71E-04,-1.54E-02,5.59E-02,2.83E-04,4.74E-04,-7.91E-03,3.96E-02,2.49E-02,-7.31E-03,-2.20E-03,3.83E-03,-3.05E-03,-1.57E-02,3.36E-03,3.55E-02,3.24E-02,6.27E-03,-5.10E-04,1.71E-02,0.145327,1.64E-02,-1.55E-03,8.77E-03,4.55E-02,2.42E-02,8.61E-03,,,,,,,,,,,,,,,
6:00,0.03,,,,1.21E-02,0.124233,-6.41E-03,1.69E-02,4.02E-02,4.94E-03,1.74E-02,1.79E-02,0.13158,6.50E-02,1.85E-02,3.90E-03,1.54E-02,6.18E-02,5.11E-02,6.76E-03,8.69E-03,2.01E-02,3.99E-02,7.87E-03,5.27E-02,4.97E-04,-8.73E-04,0.198856,5.73E-02,5.61E-04,-6.36E-03,-2.59E-02,4.28E-02,3.11E-02,-6.59E-03,-1.08E-02,-5.32E-03,-9.32E-03,-9.94E-03,-1.06E-02,7.18E-03,2.75E-02,2.59E-02,8.50E-03,1.97E-03,2.66E-02,6.74E-02,3.51E-02,5.65E-03,1.21E-02,4.61E-02,3.91E-02,1.89E-02,,,,,,,,,,,,,,
6:30,0.02,,,,-8.68E-05,0.136775,2.37E-03,1.35E-02,5.48E-02,3.69E-03,8.89E-03,1.80E-02,7.14E-02,-9.07E-03,-3.88E-04,2.25E-02,6.29E-02,4.21E-03,4.02E-03,3.79E-02,5.39E-02,2.84E-03,5.25E-02,2.36E-04,5.81E-03,3.65E-02,4.85E-03,0.197918,3.49E-02,-2.37E-03,-1.13E-04,-3.05E-02,4.26E-02,3.29E-02,-1.20E-02,-3.19E-04,-6.12E-03,-4.17E-03,1.57E-02,9.90E-03,2.86E-02,4.98E-02,5.41E-03,9.96E-04,,,,,,,,,,,,,,,,,,,,,,,
7:00,0.02,,,,7.14E-02,-1.91E-03,1.80E-02,3.17E-04,4.85E-02,5.87E-03,1.25E-02,2.14E-02,2.09E-02,0.120535,6.99E-04,2.52E-02,5.25E-02,2.52E-03,2.07E-02,2.40E-02,4.38E-02,5.14E-02,-5.89E-03,8.18E-02,2.77E-02,0.124714,4.98E-02,1.60E-03,-7.24E-04,-7.15E-03,2.84E-02,3.51E-02,-1.39E-02,-1.74E-03,-5.04E-03,-2.14E-03,1.42E-02,1.07E-02,2.04E-02,3.68E-02,3.28E-03,2.22E-03,,,,,,,,,,,,,,,,,,,,,,,,,
7:30,0.04,,,,0.169886,8.52E-02,2.88E-02,3.13E-02,-7.82E-04,-1.94E-03,3.47E-03,5.86E-02,7.63E-03,2.26E-02,2.19E-02,0.194577,8.55E-02,1.70E-04,3.29E-02,7.08E-02,1.43E-02,1.71E-02,0.125442,4.81E-02,-7.83E-03,7.31E-02,5.61E-05,1.55E-03,4.49E-02,8.43E-02,0.131183,5.24E-02,1.15E-03,-1.61E-03,4.76E-04,2.39E-02,2.02E-02,-3.57E-03,-1.33E-03,-5.09E-03,-4.34E-03,5.03E-04,4.22E-02,1.03E-02,1.64E-02,3.19E-02,2.68E-03,1.38E-02,3.04E-02,0.184086,7.93E-02,7.87E-02,9.17E-02,6.44E-02,9.58E-02,7.83E-02,1.61E-02,4.63E-02,,,,,,,,,
8:00,0.05,,,,-1.90E-02,9.54E-02,8.19E-02,5.60E-02,1.15E-02,1.58E-02,1.62E-02,7.38E-02,1.12E-02,3.66E-02,4.76E-02,0.149448,0.145349,9.63E-04,-7.12E-02,5.07E-02,7.96E-02,1.96E-02,-7.48E-02,8.30E-02,5.04E-02,3.03E-03,0.134463,1.30E-02,4.94E-03,4.61E-02,0.120602,0.1354,6.91E-02,6.41E-03,1.49E-02,2.60E-02,2.84E-02,4.62E-02,3.08E-02,5.04E-03,2.03E-03,7.17E-03,1.50E-02,1.43E-02,1.86E-02,2.66E-02,3.48E-02,3.50E-03,1.68E-02,3.59E-02,0.211092,8.29E-02,0.130051,8.75E-02,9.54E-02,9.20E-02,0.107716,5.53E-03,0.120107,,,,,,,,
8:30,0.07,,,,0.17362,0.101497,0.104533,6.94E-02,1.15E-02,7.13E-02,4.67E-02,0.108992,2.70E-02,7.11E-02,4.78E-02,0.1774,0.204016,2.68E-02,6.39E-03,6.79E-02,8.11E-02,4.99E-02,0.290904,2.70E-02,7.06E-02,1.71E-02,0.132415,6.92E-02,1.56E-02,4.10E-02,0.12632,0.151898,8.32E-02,3.33E-02,4.41E-02,2.42E-02,3.50E-02,5.99E-02,7.53E-02,4.29E-02,3.46E-02,3.98E-02,4.46E-02,4.14E-02,3.47E-02,6.06E-02,6.86E-02,1.60E-02,3.13E-02,,,,,,,,,,,,,,,,,,
9:00,0.09,,,,-0.118683,0.121979,0.124281,9.85E-02,2.66E-02,7.04E-02,0.120476,0.168486,4.75E-02,7.53E-02,6.68E-02,0.258573,0.171684,3.12E-02,5.92E-03,0.102916,0.181016,6.77E-02,7.64E-02,9.58E-02,2.62E-02,0.122108,0.1179,3.70E-02,0.177888,0.246655,0.119769,0.100876,8.54E-02,3.20E-02,7.46E-02,0.119777,0.100083,6.12E-02,7.43E-02,5.31E-02,7.23E-02,0.122027,5.30E-02,0.110777,3.16E-02,4.34E-02,3.39E-02,,,,,,,,,,,,,,,,,,,,
9:30,0.12,,,,0.146516,0.206391,0.127666,2.40E-02,0.145821,0.159925,0.140152,6.00E-02,0.120815,6.95E-02,0.240299,0.301083,2.53E-02,1.95E-02,8.20E-02,0.132001,0.161373,9.65E-02,7.10E-02,0.128197,3.20E-02,0.178923,0.161738,8.54E-02,6.83E-02,0.186644,0.201063,0.133723,0.126519,0.127645,6.47E-02,0.135668,0.142751,9.13E-02,9.87E-02,9.31E-02,0.106043,3.71E-02,5.47E-02,-2.31E-02,0.146119,3.95E-02,6.50E-02,5.30E-02,8.14E-02,0.236701,0.145332,0.198317,0.148036,0.14337,0.158265,0.18794,5.36E-02,2.26E-02,0.175935,,,,,,,,
10:00,0.15,,,,0.203615,0.164393,0.228748,0.156598,8.65E-02,0.17481,0.170109,0.161031,6.24E-02,0.243376,2.75E-02,0.28042,0.315199,8.16E-03,2.65E-02,0.119127,0.145107,0.164759,0.124175,0.228599,0.179169,5.24E-02,0.209108,0.210852,0.126665,9.16E-02,0.190278,0.155778,0.168385,0.182567,0.133832,0.122961,0.168462,0.128445,0.157693,9.88E-02,0.114983,5.88E-02,5.95E-02,0.1449,0.186377,5.19E-02,8.02E-02,0.123468,9.73E-02,0.154239,0.239487,0.251096,0.204155,0.148795,0.169537,0.222273,0.201972,1.69E-04,0.154053,,,,,,,,
10:30,0.18,,,,0.206995,0.151512,0.289121,0.232957,0.13697,0.195982,0.217619,0.205832,0.108817,0.344677,6.29E-02,0.263384,0.366064,0.119659,3.08E-02,1.41E-02,0.115141,0.148223,0.243453,0.171307,0.180047,0.264321,6.97E-02,0.243867,0.268276,0.144598,0.10217,0.255217,0.206974,0.175071,0.214499,0.149894,0.155007,0.221506,0.246357,0.120826,0.176986,0.175099,0.131423,6.73E-02,6.83E-02,0.241522,0.258278,0.100876,0.101792,0.176535,,,,,,,,,,,,,,,,,
11:00,0.21,,,,0.142866,0.247796,0.1827,0.347938,0.291461,0.216213,0.241026,0.231975,0.366598,0.163735,0.372984,0.281118,0.366603,0.223868,4.03E-03,2.72E-02,0.150731,0.216088,0.288152,0.225247,0.167198,0.315597,0.100092,0.224374,0.287842,0.215325,0.161937,0.281222,0.217064,0.202638,0.265316,0.203578,0.200077,0.209343,0.266462,0.147478,0.267721,0.153159,0.155029,7.66E-02,8.17E-02,0.399443,0.257572,0.144708,0.122603,0.175461,,,,,,,,,,,,,,,,,
11:30,0.24,,,,0.20057,0.232603,0.269402,0.429079,0.355957,0.317536,0.311211,0.284217,0.346305,0.303414,0.283486,0.158823,0.380302,0.323469,0.219409,2.52E-02,0.188505,0.234443,0.307714,0.221726,0.216549,0.106751,0.289022,0.210127,0.29294,0.21135,0.247339,0.261458,0.259847,0.339103,0.213621,0.239322,0.307654,0.297923,0.214462,0.275782,0.202919,0.221438,9.48E-02,0.10187,0.261901,0.248315,0.214947,0.117305,0.170527,0.157502,0.268505,0.32209,0.318561,0.404237,0.177962,0.149915,0.268841,0.270028,1.60E-02,0.318086,,,,,,,
12:00,0.28,,,,9.09E-02,0.256959,0.3457,0.376189,0.402331,0.410521,0.402413,0.295837,0.393513,0.308419,0.126812,0.191848,0.254464,0.485862,0.285608,0.267286,0.113411,0.142546,0.130959,0.430205,0.209247,0.311422,0.205198,0.393389,0.43429,9.49E-02,0.292297,0.24655,0.183739,0.281814,0.254706,0.278419,0.34264,0.356823,0.243044,0.244869,0.476387,0.3442,0.356884,0.245992,0.339034,0.207069,0.22871,0.118702,0.130007,0.38381,0.335933,0.308065,0.196177,9.70E-02,0.206272,0.232444,0.301446,0.388947,0.352159,0.43635,0.305466,0.206861,0.304963,0.20775,6.17E-02,0.396022,
12:30,0.29,,,,0.136779,0.247274,0.3662,0.438462,0.438812,0.4355,0.358309,0.410687,0.32911,0.172034,0.300963,0.490408,0.354725,0.129688,0.148652,0.19974,0.49943,0.255813,0.297789,0.146462,0.494749,0.133594,0.337801,0.349277,0.19679,0.28724,0.285518,0.332322,0.232496,0.381768,0.263809,0.24526,0.288616,0.330306,0.26061,0.332035,0.252509,0.183417,0.164021,0.14469,0.352235,0.287105,0.333667,7.97E-02,0.197831,,,,,,,,,,,,,,,,,,
13:00,0.29,,,,0.159882,0.131792,0.320414,0.418133,0.497954,0.402519,0.362292,0.398749,0.291049,0.163293,0.265425,0.49838,0.288873,2.93E-02,0.238065,0.187984,0.411299,0.294184,0.180523,0.473321,0.491544,0.136529,0.241957,0.325542,0.242858,0.159585,0.430513,0.300934,0.235214,0.387808,0.240617,0.133243,0.490691,0.310487,0.349807,0.189882,0.395195,0.246758,0.189009,0.243223,0.135037,0.477853,0.364106,0.237466,0.294836,5.93E-02,0.210093,,,,,,,,,,,,,,,,
13:30,0.31,,,,0.3038,0.360816,0.463188,0.399234,0.46626,0.341702,0.432064,0.21973,0.174798,0.321509,0.444466,0.338571,9.98E-02,0.234389,0.236597,0.396294,0.365824,0.322381,0.175553,0.373175,0.157076,0.301115,0.341879,0.244662,0.276729,0.367445,0.302332,0.230295,0.417224,0.407399,0.101793,0.457086,0.26353,0.368466,0.277388,0.370748,0.254865,0.228327,0.267015,0.128019,0.440657,0.290619,0.244736,0.319939,5.42E-02,0.212553,0.338882,0.369451,0.37661,0.299393,0.287892,0.415811,0.469131,0.243746,0.293669,0.230917,0.253927,0.326819,,,,,
14:00,0.31,,,,0.47098,0.248186,0.37663,0.348015,0.477208,0.466732,0.389423,0.402494,0.218313,0.212357,0.197745,0.485253,0.42139,0.313408,2.69E-02,0.250587,0.207531,0.210492,0.382875,0.357397,0.150488,0.442143,0.127385,0.298558,0.364132,0.305944,0.265011,0.481576,0.239093,0.240528,0.449476,0.4254,9.46E-02,0.411645,0.417553,0.273142,0.318718,0.290297,0.193622,0.404882,0.14517,0.41324,0.336221,0.251256,0.356436,4.96E-02,0.220392,0.324053,0.311835,0.415991,0.360226,0.323484,0.401508,0.256394,0.201618,0.240053,0.289998,0.285611,0.360262,,,,
14:30,0.3,,,,0.408189,0.329376,0.402187,0.33699,0.416933,0.471637,0.284661,0.394385,0.258506,0.250893,0.497699,0.472931,0.329262,4.77E-02,0.269646,0.342235,0.107348,0.231677,0.307561,0.148803,0.147337,0.449974,0.178212,0.274584,0.330188,0.215318,0.216401,0.336272,0.262586,0.495688,0.429606,0.101176,0.459926,0.377591,0.347501,0.269396,0.296276,0.414078,0.280628,0.387698,0.138798,0.396752,0.364492,0.247831,0.260299,5.91E-02,0.212674,,,,,,,,,,,,,,,,
15:00,0.3,,,,0.449359,0.288577,0.406698,0.368622,0.389936,0.428896,0.430534,0.316618,0.410547,0.329594,0.309843,0.447981,0.328733,1.60E-02,0.250896,0.282394,0.188394,0.310102,0.277465,0.107691,0.226709,0.481828,0.128876,0.337077,0.287595,0.283096,0.22954,0.253211,0.470433,9.22E-02,0.388967,0.353209,0.360773,0.347592,0.372753,0.268803,0.37575,0.187777,0.296322,0.265259,0.25516,0.248668,5.65E-02,0.222794,,,,,,,,,,,,,,,,,,,
15:30,0.28,,,,0.281135,6.15E-02,0.41176,0.335465,0.461163,0.456033,0.440204,0.291109,0.384595,0.206173,0.316057,0.335183,0.487891,0.333189,0.344277,-1.79E-02,0.2909,0.270451,0.190777,0.363667,0.276484,8.47E-02,0.154677,0.424443,0.141541,0.308873,0.289571,0.249883,0.40331,0.490074,0.318558,0.327644,0.420229,0.424984,8.53E-02,0.479504,0.339079,0.297321,0.424711,0.292404,0.366633,0.335534,0.253278,0.198361,0.333492,0.296064,0.229804,0.218705,4.51E-02,0.190397,0.285819,0.229011,0.312948,0.272776,0.236683,0.177253,0.223886,0.207305,0.185416,0.179911,0.163079,0.19314,
16:00,0.27,,,,0.193629,0.304388,0.340223,0.459014,0.471429,0.387736,0.398137,0.194193,0.374284,0.147054,0.34513,0.447564,0.314886,0.496065,0.350039,0.344363,1.49E-02,0.200455,0.276757,8.86E-02,0.453313,0.261212,0.116973,0.151259,0.444905,0.437988,0.166135,0.283752,0.33215,0.180211,0.288426,0.409263,0.455154,0.309328,0.386447,0.400726,7.56E-02,0.483392,0.375759,0.311715,0.307213,0.316019,0.270308,0.294015,0.19176,0.17174,0.254325,0.183609,4.78E-02,0.161039,0.162169,0.201264,0.317615,0.239983,0.18561,0.162685,0.182702,0.157694,0.144682,0.165499,0.139711,0.264003,
16:30,0.27,,,,0.320272,0.246839,0.233946,0.322928,0.452832,0.421016,0.368494,0.343096,0.177266,0.303197,0.1786,0.327865,0.446978,0.297195,0.452768,0.359731,0.282009,4.06E-02,0.179101,0.143301,9.89E-02,0.24305,9.62E-02,7.27E-02,0.454112,0.410983,0.130247,0.243728,0.280139,0.177224,0.271994,0.425195,0.453632,0.243972,0.413334,0.341426,9.58E-02,0.412522,0.339758,0.246512,0.32597,0.260824,0.260391,0.225034,0.176172,0.167411,0.161509,0.222679,0.16376,5.64E-02,0.218037,,,,,,,,,,,,
17:00,0.24,,,,0.45261,0.12323,0.221601,0.281468,0.369252,0.377651,0.343095,0.310626,0.189314,0.292385,0.125014,0.279261,0.327988,0.404414,0.343716,0.257021,6.72E-02,0.157326,0.287487,-1.09E-02,0.1644,0.109598,9.36E-02,0.369323,0.375109,0.159206,0.283859,0.223178,0.133723,0.19627,0.299209,0.256561,0.226812,0.385584,0.289456,0.390829,0.233393,0.259086,0.23504,0.186656,0.224153,0.216048,0.16695,0.110107,0.222623,0.188918,0.137157,5.60E-02,0.204855,,,,,,,,,,,,,,
17:30,0.19,,,,2.10E-03,0.360008,9.81E-02,0.233734,0.230452,0.320031,0.298394,0.28343,0.286361,0.282036,0.242911,4.95E-02,0.235176,0.298504,0.283527,0.391001,0.270423,0.137804,7.71E-02,0.126794,0.272717,7.60E-02,0.328283,0.164145,0.104831,0.139308,0.336234,0.34458,0.191477,0.23326,0.241595,0.118636,0.287305,0.224506,0.188797,0.227378,0.243343,0.323031,0.224309,0.236214,0.192811,0.174865,0.19446,0.14726,7.95E-02,0.126811,0.175661,0.127703,9.77E-02,7.72E-02,0.120104,0.122403,0.13361,0.159032,0.178004,5.91E-02,0.105811,0.149304,0.109789,9.06E-02,7.31E-02,6.83E-02,0.141099
18:00,0.18,,,,0.344201,0.221965,0.194449,0.266561,0.229432,0.235529,0.198816,0.291597,0.210942,1.12E-02,0.232849,0.350773,0.435653,0.287006,0.228354,0.117425,1.25E-02,0.133736,0.252846,6.24E-02,0.266127,0.161904,6.82E-02,0.101816,0.348806,0.279724,0.238133,0.190767,0.183629,7.38E-02,0.215194,0.306367,0.243561,0.164177,0.215301,0.218528,0.295718,0.208541,0.18187,0.173491,0.13864,0.184063,0.156146,0.146475,0.14404,0.196272,0.180926,8.88E-02,5.49E-02,7.32E-02,9.92E-02,0.108793,0.161987,0.150165,0.100747,6.75E-02,0.153296,8.69E-02,6.40E-02,5.88E-02,7.94E-02,0.134264,
18:30,0.15,,,,6.06E-02,0.223337,0.174023,0.163867,0.211939,0.207715,0.164054,0.151114,7.98E-02,0.185746,1.10E-02,0.213597,0.220062,0.338146,0.223616,0.170106,8.36E-02,1.07E-02,8.70E-02,0.187581,5.23E-02,0.171906,0.119712,7.18E-02,0.11074,0.314993,0.213432,0.203736,0.166825,0.168504,7.83E-02,0.208373,0.284744,0.236154,0.143591,0.207241,0.162639,0.185559,0.171448,0.176057,0.149009,0.12388,0.140767,8.37E-02,7.55E-02,0.123687,0.208226,0.108683,0.120184,3.42E-02,9.30E-02,,,,,,,,,,,,
19:00,0.12,,,,4.44E-02,0.162837,0.181224,9.54E-02,0.169594,0.141804,0.132669,0.114294,8.69E-02,0.131673,2.55E-02,0.200622,0.162511,0.252426,0.226366,9.31E-02,4.67E-02,-1.47E-02,4.34E-02,0.145877,4.03E-02,0.138261,0.110303,5.93E-02,7.41E-02,0.249402,0.185624,0.210528,9.91E-02,0.134818,0.131555,0.203399,0.183428,0.121051,0.141144,0.128056,0.152787,0.115092,0.111119,8.69E-02,0.12363,0.150211,9.91E-02,3.78E-02,0.113728,0.197943,9.51E-02,9.89E-02,3.07E-02,4.89E-02,,,,,,,,,,,,,
19:30,0.08,,,,4.56E-02,0.128662,7.78E-02,0.123488,0.101715,6.83E-02,7.49E-02,5.88E-02,8.51E-02,1.56E-02,0.157255,0.157652,0.258563,0.164272,3.98E-02,-1.22E-02,1.85E-02,0.124432,1.70E-02,0.116566,7.91E-02,3.92E-02,4.56E-02,0.153342,0.140159,0.166946,0.110137,0.10419,8.49E-02,0.155409,0.155305,7.87E-02,0.106163,8.81E-02,9.96E-02,6.21E-02,6.87E-02,6.87E-02,7.28E-02,9.77E-02,4.88E-02,1.67E-02,8.65E-02,0.13654,4.30E-02,4.73E-02,2.06E-02,2.64E-02,4.76E-02,5.66E-02,3.76E-02,2.95E-02,-1.11E-02,6.30E-02,5.69E-02,2.62E-02,-6.07E-03,-1.25E-03,2.00E-03,3.06E-02,,,
20:00,0.05,,,,5.02E-03,8.56E-02,9.66E-02,5.14E-02,0.11371,5.99E-02,2.88E-02,8.10E-02,5.88E-02,6.02E-02,4.41E-03,4.68E-02,0.186316,0.259421,0.110877,0.175206,5.29E-03,-2.26E-03,3.85E-03,5.23E-02,5.14E-03,8.28E-02,4.51E-02,2.91E-02,2.38E-02,8.51E-02,7.69E-02,8.86E-02,7.26E-02,6.27E-02,6.50E-02,9.52E-02,0.145348,5.36E-02,6.22E-02,5.05E-02,6.36E-02,4.89E-02,5.73E-02,3.65E-02,4.05E-02,4.72E-02,1.63E-02,9.23E-03,6.06E-02,0.115046,3.32E-02,1.37E-02,7.15E-03,-5.25E-03,2.81E-02,4.29E-02,1.46E-02,1.17E-02,-1.38E-02,3.11E-02,4.84E-02,2.03E-02,2.39E-02,-1.17E-02,-2.92E-03,1.42E-02,
