Summer 2021/22,average,Min,Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:30,298.4276364,,,308.236,299.364,294.526,296.957,297.278,296.466,298.658,303.453,298.959,297.162,298.383,296.795,296.112,296.98,297.442,297.813,298.157,301.869,300.371,297.839,297.875,294.713,292.817,294.513,292.377,,,,,,,,,,,,,,,,
9:00,298.7020909,,,304.399,294.654,297.517,298.138,297.762,299.371,305.88,299.386,297.392,299.203,297.149,296.384,297.666,298.771,298.96,299.614,303.487,301.077,298.048,297.744,295.259,293.585,294.778,294.751,,,,,,,,,,,,,,,,,
9:30,300.0578182,,,303.626,303.757,295.028,298.605,298.769,298.436,299.826,306.129,299.426,297.612,302.462,300.819,296.589,296.76,298.624,299.808,299.94,301.272,304.872,300.608,298.132,300.172,296.008,294.207,295.175,295.645,298.756,297.707,296.918,298.987,298.827,296.993,299.969,299.523,299.076,297.79,311.957,,,,
10:00,300.1976818,,,304.048,299.573,295.482,299.356,299.399,299.718,299.681,308.238,299.715,298.186,300.883,303.778,296.936,301.048,301.258,302.654,306.142,300.726,298.199,299.181,294.669,295.479,299.118,297.06,297.4,299.674,298.992,296.458,300.148,300.508,300.051,298.858,312.678,,,,,,,,
10:30,300.2820909,,,296.825,295.574,299.913,300.112,311.334,299.967,298.207,302.244,305.971,297.392,299.979,302.133,302.505,303.852,307.806,300.305,298.399,298.531,296.993,295.078,295.767,297.319,,,,,,,,,,,,,,,,,,,
11:00,301.3728636,,,307.255,301.619,297.034,295.87,300.679,300.938,301.335,300.709,311.283,300.176,298.982,301.94,307.675,297.532,300.819,303.148,302.813,305.142,300.284,298.583,299.331,297.056,295.731,296.153,297.994,,,,,,,,,,,,,,,,
11:30,302.3339545,,,301.619,303.563,297.314,296.632,301.387,301.892,301.452,301.554,311.398,299.811,300.432,302.34,308.98,300.616,298.091,302.339,304.709,303.051,306.24,308.734,300.506,298.687,299.062,296.849,296.64,296.643,298.367,300.745,297.717,298.149,301.805,300.621,297.014,300.521,302.191,301.425,300.896,314.669,,,
12:00,302.7680455,,,299.643,304.069,297.484,297.059,301.639,301.961,301.823,302.728,311.29,300.456,300.526,299.699,302.775,310.624,298.672,298.603,303.696,306.211,304.078,307.056,309.617,301.188,298.895,299.83,297.735,297.453,296.625,296.581,299.082,301.87,298.221,298.389,302.426,300.826,297.46,301.116,302.423,301.478,302.186,315.063,
12:30,303.3193636,,,300.168,303.785,297.187,296.886,302.179,302.388,302.906,303.344,313.133,302.238,300.597,300.173,304.711,311.038,298.017,298.509,304.262,306.88,304.672,308.083,310.154,301.716,299.187,300.523,298.124,297.771,297.292,296.259,300.047,,,,,,,,,,,,
13:00,303.7450909,,,300.547,305.167,296.967,296.622,302.016,302.931,303.86,303.821,313.334,303.292,300.599,300.464,305.81,310.414,298.293,298.532,305.119,307.024,305.728,308.537,310.85,302.465,299,300.423,298.072,298.015,297.237,296.522,300.411,,,,,,,,,,,,
13:30,304.1400909,,,301.455,304.116,297.338,296.909,302.332,303.105,302.996,304.478,313.532,304.252,300.639,300.63,307.532,309.983,298.752,298.495,305.723,307.964,307.469,309.246,311.508,302.628,299.159,300.509,297.723,298.161,297.33,296.9,300.808,302.774,301.898,298.696,298.228,302.301,300.931,299.016,302.475,302.638,302.13,305.459,316.644
14:00,304.591,,,301.927,305.158,297.815,297.156,301.687,303.44,303.415,305.389,313.657,304.71,300.764,301.045,307.988,310.559,299.075,299.161,306.442,308.696,308.202,309.226,312.103,303.387,299.036,300.33,298.129,298.372,297.717,297.079,301.208,303.715,302.08,298.805,298.464,303.081,300.959,298.505,302.24,302.228,302.5,306.464,317.3
14:30,304.9236818,,,302.801,305.128,298.191,297.335,301.674,303.657,303.803,306.202,313.127,305.687,300.796,301.639,309.947,310.941,299.186,299.556,306.709,308.443,308.724,309.598,311.976,303.201,299.147,300.11,298.204,298.745,297.481,297.33,301.167,,,,,,,,,,,,
15:00,304.8616364,,,302.802,301.417,298.835,297.357,301.994,303.412,303.932,305.698,313.565,305.997,300.688,302.543,309.484,310.617,299.671,299.714,307.146,308.435,308.897,309.266,312.194,303.292,299.429,299.06,298.25,298.905,297.536,297.409,301.371,,,,,,,,,,,,
15:30,304.689,,,302.797,297.426,298.799,297.309,302.627,302.966,303.965,304.876,314.127,305.968,300.912,303.266,310.603,310.126,299.491,299.338,307.147,308.89,308.919,308.239,311.845,303.522,299.675,299.159,297.95,298.792,297.448,297.534,301.747,301.604,300.26,298.503,298.448,303.12,298.801,297.805,302.135,301.24,300.821,305.141,315.794
16:00,304.5982273,,,303.283,297.389,298.536,297.468,302.521,302.339,304.255,304.756,313.362,306.226,300.796,302.562,312.185,309.838,299.604,299.702,307.245,308.793,308.473,307.785,311.609,302.434,299.265,298.401,297.878,297.725,297.83,301.559,300.252,299.881,298.616,298.498,303.248,299.088,297.976,301.754,300.914,300.559,304.871,312.775,
16:30,304.6657273,,,303.134,298.835,298.116,297.568,302.381,301.936,304.223,304.704,314.081,306.316,301.001,302.3,312.248,309.932,299.437,299.628,307.185,309.428,308.585,307.576,311.551,302.481,299.086,298.564,297.741,297.18,298.062,301.818,,,,,,,,,,,,,
17:00,304.0258636,,,302.649,297.674,298.102,297.519,301.739,301.9,304.115,304.544,315.12,305.475,300.818,302.188,313.366,299.361,298.863,307.436,308.9,308.124,308.249,311.713,301.792,298.922,298.761,297.87,297.323,298.089,302.018,,,,,,,,,,,,,,
17:30,303.9444545,,,301.584,303.003,297.303,297.958,297.24,301.43,301.76,303.142,304.214,315.074,304.654,300.288,301.987,313.964,299.307,298.891,307.584,307.94,307.982,308.957,311.643,300.873,298.8,298.344,297.129,297.04,298.141,301.774,299.74,299.573,297.948,298.196,301.796,298.346,296.813,300.55,300.122,299.33,303.94,309.207,
18:00,303.8224545,,,300.137,302.696,297.93,297.215,301.377,301.659,302.732,304.451,313.681,304.223,299.903,301.695,314.728,299.176,298.655,306.899,307.838,307.916,309.625,311.75,301.106,298.702,298.184,297.258,296.645,298.178,301.425,299.358,299.152,297.467,297.719,301.423,297.978,296.424,299.997,299.741,298.88,303.267,308.835,,
18:30,303.8216818,,,304.273,302.294,302.336,297.71,297.205,301.083,301.179,302.355,304.236,312.944,303.269,299.529,301.024,316.401,298.674,298.232,306.136,307.018,307.456,308.556,311.414,300.753,298.651,297.89,296.884,296.949,298.177,301.517,,,,,,,,,,,,,
19:00,303.1348636,,,301.889,304.538,297.764,296.716,301.104,302.043,303.749,312.437,303.119,299.094,300.224,315.982,298.267,297.834,305.034,306.539,308.467,307.236,311.085,299.873,298.367,297.606,296.27,296.595,298.053,300.954,,,,,,,,,,,,,,,
19:30,302.5256818,,,300.406,297.407,296.55,301.364,300.699,301.425,303.809,311.601,303.074,298.873,300.167,315.187,297.706,297.251,303.909,306.332,307.522,306.613,310.794,299.588,298.229,297.059,295.919,296.026,297.985,300.672,298.617,297.663,295.794,296.233,299.801,297.44,295.16,298.238,299.006,297.516,301.432,307.481,,,
20:00,302.1675,,,299.826,299.926,297.094,296.355,301.059,300.148,300.604,303.786,311.608,302.786,298.225,300.094,313.839,297.144,297.083,303.236,305.55,306.065,305.352,310.548,299.433,297.924,296.673,295.771,295.241,297.643,300.188,298.372,297.343,295.363,295.677,299.825,296.966,294.456,297.671,299.031,297.015,300.949,306.843,,
20:30,301.3951364,,,299.671,299.005,296.833,296.275,300.285,299.804,300.024,303.117,311.645,302.237,297.884,299.386,311.372,296.21,296.643,302.326,304.093,304.891,304.234,307.66,299.129,297.969,296.613,295.149,295.213,297.135,299.902,,,,,,,,,,,,,,
21:00,301.0833636,,,299.498,298.733,305.256,296.572,296.122,299.43,299.453,299.657,302.906,309.455,301.185,297.719,299.044,309.054,295.808,296.823,301.554,302.551,304.029,303.193,306.761,299.031,298.027,296.51,294.406,294.693,299.697,,,,,,,,,,,,,,
21:30,300.4396364,,,303.745,296.238,296.063,298.647,299.372,299.392,302.154,308.238,300.148,297.532,298.866,307.011,297.988,295.933,296.82,300.832,301.648,303.12,302.476,306.536,298.951,297.962,296.3,293.778,294.129,295.376,299.482,298.202,297.488,294.919,295.401,299.33,296.222,294.332,295.834,296.867,296.347,296.917,304.326,,
22:00,300.1933182,,,299.148,298.528,303.654,296.072,296.015,297.82,299.246,299.191,301.659,306.199,300.268,297.539,298.698,306.961,298.193,296.309,296.633,300.242,301.144,302.249,301.797,306.688,298.74,297.953,296.331,293.755,294.106,293.674,299.495,298.039,297.375,294.593,294.362,299.244,295.978,294.303,295.194,295.725,296.414,295.841,303.829
22:30,299.7541364,,,298.708,298.714,305.203,295.883,295.982,297.151,299.016,298.953,300.369,302.933,297.609,297.467,298.281,307.549,298.133,296.403,296.614,299.772,300.647,301.8,300.54,306.864,298.58,297.855,296.024,294.448,293.621,291.377,298.975,,,,,,,,,,,,
23:00,299.107,,,298.891,298.915,295.701,295.927,296.53,298.339,298.701,298.745,302.226,297.103,296.987,297.901,308.273,298.044,296.336,296.524,299.409,300.013,300.933,299.265,307.029,298.562,297.902,295.596,295.047,292.706,290.735,298.322,,,,,,,,,,,,,
23:30,298.7815455,,,299.254,298.967,297.465,295.612,295.789,296.099,296.69,298.416,298.422,302.308,296.106,296.743,297.988,308.186,297.904,296.243,296.438,299.111,299.675,300.361,298.451,306.966,298.483,297.877,295.422,294.702,292.524,290.001,298.278,297.203,297.262,293.515,289.968,298.15,295.794,294.628,293.797,294.112,295.648,293.939,303.309
